timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1685389711557,3,Sign Out,200,OK,Thread Group 1-13,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389711557,2,Sign Out-0,302,Found,Thread Group 1-13,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389711559,1,Sign Out-1,200,OK,Thread Group 1-13,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389711589,1,Reptiles,200,OK,Thread Group 1-16,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1685389711588,13,Login,200,OK,Thread Group 1-20,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389711588,1,Login-0,302,Found,Thread Group 1-20,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389711589,12,Login-1,200,OK,Thread Group 1-20,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,12,0,0
1685389711703,12,Home,200,OK,Thread Group 1-8,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,8,0,0
1685389711703,8,Home-0,302,Found,Thread Group 1-8,,true,,146,195,25,25,http://localhost:8080/jpetstore,8,0,0
1685389711711,4,Home-1,200,OK,Thread Group 1-8,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,3,0,0
1685389711753,26,Login,200,OK,Thread Group 1-21,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389711753,3,Login-0,302,Found,Thread Group 1-21,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,3,0,0
1685389711756,23,Login-1,200,OK,Thread Group 1-21,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,23,0,0
1685389712104,13,Login,200,OK,Thread Group 1-22,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1685389712104,6,Login-0,302,Found,Thread Group 1-22,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,6,0,0
1685389712110,7,Login-1,200,OK,Thread Group 1-22,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1685389712241,2,Sign In,200,OK,Thread Group 1-1,text,true,,3925,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389712259,2,Sign Out,200,OK,Thread Group 1-12,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389712259,1,Sign Out-0,302,Found,Thread Group 1-12,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389712260,1,Sign Out-1,200,OK,Thread Group 1-12,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389712263,2,Reptiles,200,OK,Thread Group 1-17,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685389712269,2,Sign In,200,OK,Thread Group 1-2,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,1,0,0
1685389712304,1,Reptiles,200,OK,Thread Group 1-18,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1685389712327,2,Main Catalog,200,OK,Thread Group 1-5,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389712338,2,Home,200,OK,Thread Group 1-9,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389712338,1,Home-0,302,Found,Thread Group 1-9,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389712339,1,Home-1,200,OK,Thread Group 1-9,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389712464,2,Reptiles,200,OK,Thread Group 1-19,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685389712619,3,Home,200,OK,Thread Group 1-11,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389712619,1,Home-0,302,Found,Thread Group 1-11,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389712620,2,Home-1,200,OK,Thread Group 1-11,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389712618,4,Sign Out,200,OK,Thread Group 1-15,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389712618,2,Sign Out-0,302,Found,Thread Group 1-15,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389712620,2,Sign Out-1,200,OK,Thread Group 1-15,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389712625,4,Sign Out,200,OK,Thread Group 1-14,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389712625,1,Sign Out-0,302,Found,Thread Group 1-14,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389712626,3,Sign Out-1,200,OK,Thread Group 1-14,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389712648,1,Main Catalog,200,OK,Thread Group 1-7,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389712681,2,Sign In,200,OK,Thread Group 1-4,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389712695,2,Home,200,OK,Thread Group 1-10,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389712695,1,Home-0,302,Found,Thread Group 1-10,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389712696,1,Home-1,200,OK,Thread Group 1-10,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389712911,1,Main Catalog,200,OK,Thread Group 1-6,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389712961,2,Sign In,200,OK,Thread Group 1-3,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389712982,3,Login,200,OK,Thread Group 1-24,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389712982,1,Login-0,302,Found,Thread Group 1-24,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389712983,2,Login-1,200,OK,Thread Group 1-24,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389713147,2,Home,200,OK,Thread Group 1-13,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,2,0,0
1685389713147,2,Home-0,302,Found,Thread Group 1-13,,true,,146,195,25,25,http://localhost:8080/jpetstore,2,0,0
1685389713149,0,Home-1,200,OK,Thread Group 1-13,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389713170,1,Sign Out,200,OK,Thread Group 1-16,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389713170,1,Sign Out-0,302,Found,Thread Group 1-16,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389713171,0,Sign Out-1,200,OK,Thread Group 1-16,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,0,0,0
1685389713196,5,Reptiles,200,OK,Thread Group 1-20,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1685389713204,21,Login,200,OK,Thread Group 1-23,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,19,0,0
1685389713204,19,Login-0,302,Found,Thread Group 1-23,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,19,0,0
1685389713223,2,Login-1,200,OK,Thread Group 1-23,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389713307,3,Main Catalog,200,OK,Thread Group 1-8,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389713360,1,Reptiles,200,OK,Thread Group 1-21,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1685389713419,3,Login,200,OK,Thread Group 1-25,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389713419,2,Login-0,302,Found,Thread Group 1-25,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389713421,1,Login-1,200,OK,Thread Group 1-25,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389713693,3,Reptiles,200,OK,Thread Group 1-22,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,3,0,0
1685389713798,9,Sign Out,200,OK,Thread Group 1-17,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389713798,5,Sign Out-0,302,Found,Thread Group 1-17,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1685389713803,4,Sign Out-1,200,OK,Thread Group 1-17,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389713826,2,Home,200,OK,Thread Group 1-12,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389713826,1,Home-0,302,Found,Thread Group 1-12,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389713827,1,Home-1,200,OK,Thread Group 1-12,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389713891,4,Main Catalog,200,OK,Thread Group 1-9,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389713892,4,Sign Out,200,OK,Thread Group 1-18,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389713892,2,Sign Out-0,302,Found,Thread Group 1-18,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389713894,2,Sign Out-1,200,OK,Thread Group 1-18,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389713916,1,Sign In,200,OK,Thread Group 1-5,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,1,0,0
1685389714024,2,Sign Out,200,OK,Thread Group 1-19,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389714024,1,Sign Out-0,302,Found,Thread Group 1-19,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389714025,1,Sign Out-1,200,OK,Thread Group 1-19,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389714132,1,Home,200,OK,Thread Group 1-15,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389714132,1,Home-0,302,Found,Thread Group 1-15,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389714133,0,Home-1,200,OK,Thread Group 1-15,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389714182,3,Sign In,200,OK,Thread Group 1-7,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,3,0,0
1685389714219,7,Main Catalog,200,OK,Thread Group 1-11,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1685389714227,2,Home,200,OK,Thread Group 1-14,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389714227,1,Home-0,302,Found,Thread Group 1-14,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389714228,1,Home-1,200,OK,Thread Group 1-14,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389714234,1,Main Catalog,200,OK,Thread Group 1-10,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389714428,2,Sign In,200,OK,Thread Group 1-6,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389714563,2,Reptiles,200,OK,Thread Group 1-24,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685389714748,1,Main Catalog,200,OK,Thread Group 1-13,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389714755,5,Home,200,OK,Thread Group 1-16,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,4,0,0
1685389714755,4,Home-0,302,Found,Thread Group 1-16,,true,,146,195,25,25,http://localhost:8080/jpetstore,4,0,0
1685389714759,1,Home-1,200,OK,Thread Group 1-16,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389714755,58,Sign Out,200,OK,Thread Group 1-20,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389714755,5,Sign Out-0,302,Found,Thread Group 1-20,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,5,0,0
1685389714761,52,Sign Out-1,200,OK,Thread Group 1-20,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,52,0,0
1685389714813,2,Reptiles,200,OK,Thread Group 1-23,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,2,0,0
1685389714861,2,Sign In,200,OK,Thread Group 1-8,text,true,,3925,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389714943,2,Sign Out,200,OK,Thread Group 1-21,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389714943,1,Sign Out-0,302,Found,Thread Group 1-21,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,1,0,0
1685389714944,1,Sign Out-1,200,OK,Thread Group 1-21,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389715005,1,Reptiles,200,OK,Thread Group 1-25,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,1,0,0
1685389715262,3,Sign Out,200,OK,Thread Group 1-22,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389715262,2,Sign Out-0,302,Found,Thread Group 1-22,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389715264,1,Sign Out-1,200,OK,Thread Group 1-22,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389715384,1,Main Catalog,200,OK,Thread Group 1-12,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389715388,1,Home,200,OK,Thread Group 1-17,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389715388,0,Home-0,302,Found,Thread Group 1-17,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389715388,1,Home-1,200,OK,Thread Group 1-17,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389715401,1,Sign In,200,OK,Thread Group 1-9,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,1,0,0
1685389715460,12,Home,200,OK,Thread Group 1-18,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389715460,1,Home-0,302,Found,Thread Group 1-18,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389715461,11,Home-1,200,OK,Thread Group 1-18,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,11,0,0
1685389715531,1,Home,200,OK,Thread Group 1-19,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389715531,0,Home-0,302,Found,Thread Group 1-19,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389715531,1,Home-1,200,OK,Thread Group 1-19,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389715683,4,Main Catalog,200,OK,Thread Group 1-15,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1685389715741,2,Main Catalog,200,OK,Thread Group 1-14,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389715769,1,Sign In,200,OK,Thread Group 1-11,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,1,0,0
1685389715786,7,Login,200,OK,Thread Group 1-1,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389715786,2,Login-0,302,Found,Thread Group 1-1,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389715788,5,Login-1,200,OK,Thread Group 1-1,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1685389715833,2,Sign In,200,OK,Thread Group 1-10,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389715918,3,Login,200,OK,Thread Group 1-2,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389715918,2,Login-0,302,Found,Thread Group 1-2,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389715920,1,Login-1,200,OK,Thread Group 1-2,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389716089,3,Sign Out,200,OK,Thread Group 1-24,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389716089,2,Sign Out-0,302,Found,Thread Group 1-24,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389716091,1,Sign Out-1,200,OK,Thread Group 1-24,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389716240,10,Login,200,OK,Thread Group 1-4,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389716240,1,Login-0,302,Found,Thread Group 1-4,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389716241,9,Login-1,200,OK,Thread Group 1-4,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1685389716301,2,Sign In,200,OK,Thread Group 1-13,text,true,,3925,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389716319,2,Main Catalog,200,OK,Thread Group 1-16,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389716393,3,Sign Out,200,OK,Thread Group 1-23,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389716393,2,Sign Out-0,302,Found,Thread Group 1-23,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,2,0,0
1685389716395,1,Sign Out-1,200,OK,Thread Group 1-23,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389716403,1,Home,200,OK,Thread Group 1-20,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389716403,0,Home-0,302,Found,Thread Group 1-20,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389716404,0,Home-1,200,OK,Thread Group 1-20,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389716529,2,Home,200,OK,Thread Group 1-21,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389716529,1,Home-0,302,Found,Thread Group 1-21,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389716530,1,Home-1,200,OK,Thread Group 1-21,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389716557,6,Sign Out,200,OK,Thread Group 1-25,text,true,,5255,1059,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389716557,3,Sign Out-0,302,Found,Thread Group 1-25,,true,,333,534,25,25,http://localhost:8080/jpetstore/actions/Account.action?signoff=,3,0,0
1685389716560,3,Sign Out-1,200,OK,Thread Group 1-25,text,true,,4922,525,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389716583,8,Login,200,OK,Thread Group 1-3,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389716583,1,Login-0,302,Found,Thread Group 1-3,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389716585,6,Login-1,200,OK,Thread Group 1-3,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1685389716840,1,Home,200,OK,Thread Group 1-22,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389716840,0,Home-0,302,Found,Thread Group 1-22,,true,,146,195,25,25,http://localhost:8080/jpetstore,0,0,0
1685389716840,1,Home-1,200,OK,Thread Group 1-22,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389716961,2,Main Catalog,200,OK,Thread Group 1-17,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389716978,5,Sign In,200,OK,Thread Group 1-12,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,5,0,0
1685389717032,2,Main Catalog,200,OK,Thread Group 1-18,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389717063,2,Main Catalog,200,OK,Thread Group 1-19,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389717256,2,Sign In,200,OK,Thread Group 1-15,text,true,,3923,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389717305,2,Sign In,200,OK,Thread Group 1-14,text,true,,3925,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,2,0,0
1685389717362,1,Dogs,200,OK,Thread Group 1-1,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,1,0,0
1685389717493,3,Dogs,200,OK,Thread Group 1-2,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1685389717524,5,Login,200,OK,Thread Group 1-5,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389717524,2,Login-0,302,Found,Thread Group 1-5,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389717526,3,Login-1,200,OK,Thread Group 1-5,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,3,0,0
1685389717611,1,Home,200,OK,Thread Group 1-24,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389717611,1,Home-0,302,Found,Thread Group 1-24,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389717612,0,Home-1,200,OK,Thread Group 1-24,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
1685389717823,3,Sign In,200,OK,Thread Group 1-16,text,true,,3921,597,25,25,http://localhost:8080/jpetstore/actions/Account.action;jsessionid=eZT9Oyxa_z0Fj1az7DqcMse-bf8q3trFXb1K1bf7.ppss-vb?signonForm=,3,0,0
1685389717850,2,Dogs,200,OK,Thread Group 1-4,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,2,0,0
1685389717860,3,Login,200,OK,Thread Group 1-7,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389717860,2,Login-0,302,Found,Thread Group 1-7,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,2,0,0
1685389717862,1,Login-1,200,OK,Thread Group 1-7,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389717923,1,Main Catalog,200,OK,Thread Group 1-20,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389717946,2,Home,200,OK,Thread Group 1-23,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389717946,1,Home-0,302,Found,Thread Group 1-23,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389717947,1,Home-1,200,OK,Thread Group 1-23,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389718019,3,Login,200,OK,Thread Group 1-6,text,true,,5262,1609,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389718019,1,Login-0,302,Found,Thread Group 1-6,,true,,193,932,25,25,http://localhost:8080/jpetstore/actions/Account.action,1,0,0
1685389718021,1,Login-1,200,OK,Thread Group 1-6,text,true,,5069,677,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,1,0,0
1685389718096,2,Main Catalog,200,OK,Thread Group 1-21,text,true,,4832,460,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,2,0,0
1685389718122,1,Home,200,OK,Thread Group 1-25,text,true,,1497,391,25,25,http://localhost:8080/jpetstore/,1,0,0
1685389718122,1,Home-0,302,Found,Thread Group 1-25,,true,,146,195,25,25,http://localhost:8080/jpetstore,1,0,0
1685389718123,0,Home-1,200,OK,Thread Group 1-25,text,true,,1351,196,25,25,http://localhost:8080/jpetstore/,0,0,0
